Source	Windowsize	Entropy	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
beadsA	22	0.209316	0.507246376812	0.0357142857143	0.0667302192564	0.35183747412	0.514387755102
beadsA	22	0.215767	0.487804878049	0.0408163265306	0.075329566855	0.344242575079	0.51612244898
beadsA	22	0.222582	0.0454545454545	0.00102040816327	0.00199600798403	0.106485776129	0.498367346939
beadsA	22	0.230620	0.111111111111	0.00204081632653	0.00400801603206	0.139739229025	0.499387755102
beadsA	23	0.009977	0.0	0.0	0.0	0.0833333333333	0.499897959184
beadsA	23	0.011345	0.0	0.0	0.0	0.0833333333333	0.499591836735
beadsA	23	0.012904	1.0	0.00204081632653	0.0040733197556	0.584183673469	0.501020408163
beadsA	23	0.014952	0.0	0.0	0.0	0.0833333333333	0.499795918367
beadsA	23	0.017742	0.0	0.0	0.0	0.0833333333333	0.499795918367
beadsA	23	0.022132	0.222222222222	0.00204081632653	0.00404448938322	0.19529478458	0.500306122449
beadsA	23	0.026894	0.425	0.0173469387755	0.0333333333333	0.30306122449	0.506326530612
beadsA	23	0.031844	0.377049180328	0.0234693877551	0.0441882804995	0.281636835062	0.507857142857
beadsA	23	0.037072	0.315789473684	0.0122448979592	0.0235756385069	0.246330110992	0.503469387755
beadsA	23	0.042391	0.422222222222	0.019387755102	0.0370731707317	0.302522675737	0.507040816327
beadsA	23	0.047980	0.254901960784	0.0132653061224	0.0252182347236	0.21631152461	0.502755102041
beadsA	23	0.054099	0.388888888889	0.0142857142857	0.0275590551181	0.28373015873	0.504897959184
beadsA	23	0.060391	0.146341463415	0.00612244897959	0.0117531831538	0.159055085449	0.499489795918
beadsA	23	0.067192	0.333333333333	0.015306122449	0.0292682926829	0.25637755102	0.504591836735
beadsA	23	0.074406	0.272727272727	0.015306122449	0.0289855072464	0.226074520717	0.503571428571
beadsA	23	0.081621	0.440677966102	0.0265306122449	0.0500481231954	0.314726738153	0.509897959184
beadsA	23	0.088770	0.474576271186	0.0285714285714	0.0538979788258	0.332526230831	0.51112244898
beadsA	23	0.095966	0.510638297872	0.0244897959184	0.0467380720545	0.348856563902	0.509897959184
beadsA	23	0.103362	0.420289855072	0.0295918367347	0.0552907530982	0.305808192842	0.510714285714
beadsA	23	0.111113	0.338983050847	0.0204081632653	0.0384985563041	0.261328260118	0.506224489796
beadsA	23	0.118583	0.5	0.0234693877551	0.0448343079922	0.343112244898	0.509387755102
beadsA	23	0.125985	0.326530612245	0.0163265306122	0.0310981535471	0.253401360544	0.504795918367
beadsA	23	0.133253	0.469387755102	0.0234693877551	0.044703595724	0.327806122449	0.509081632653
beadsA	23	0.140794	0.393442622951	0.0244897959184	0.0461095100865	0.290258726441	0.508469387755
beadsA	23	0.148243	0.441860465116	0.019387755102	0.0371456500489	0.312341797184	0.507244897959
beadsA	23	0.156148	0.480769230769	0.0255102040816	0.0484496124031	0.334347200419	0.51
beadsA	23	0.163714	0.390243902439	0.0163265306122	0.0313418217434	0.285258005641	0.505612244898
beadsA	23	0.170650	0.323529411765	0.0224489795918	0.0419847328244	0.254451780712	0.506530612245
beadsA	23	0.176023	0.351851851852	0.019387755102	0.036750483559	0.267337490552	0.50612244898
beadsA	23	0.180989	0.270833333333	0.0132653061224	0.0252918287938	0.224277210884	0.50306122449
beadsA	23	0.185987	0.269230769231	0.0142857142857	0.0271317829457	0.223901098901	0.503265306122
beadsA	23	0.191215	0.434782608696	0.030612244898	0.0571973307912	0.313479739722	0.511326530612
beadsA	23	0.196295	0.288888888889	0.0132653061224	0.0253658536585	0.233304988662	0.503367346939
beadsA	23	0.201811	0.483870967742	0.030612244898	0.0575815738964	0.338023919245	0.512040816327
beadsA	23	0.206796	0.507692307692	0.0336734693878	0.0631578947368	0.351210099424	0.513571428571
beadsA	23	0.213559	0.6	0.0397959183673	0.0746411483254	0.399914965986	0.517244897959
beadsA	23	0.220491	0.546875	0.0357142857143	0.0670498084291	0.371651785714	0.514897959184
beadsA	23	0.228260	0.0	0.0	0.0	0.0833333333333	0.498571428571
beadsA	24	0.010872	0.0	0.0	0.0	0.0833333333333	0.499693877551
beadsA	24	0.012367	0.2	0.00102040816327	0.00203045685279	0.183758503401	0.500102040816
beadsA	24	0.014329	0.5	0.00204081632653	0.00406504065041	0.334183673469	0.500816326531
beadsA	24	0.017002	0.0	0.0	0.0	0.0833333333333	0.499795918367
beadsA	24	0.021210	0.153846153846	0.00408163265306	0.00795228628231	0.161957090529	0.499795918367
beadsA	24	0.025878	0.462962962963	0.0255102040816	0.0483558994197	0.325444066515	0.509795918367
beadsA	24	0.030621	0.519607843137	0.0540816326531	0.097966728281	0.365671268507	0.522040816327
beadsA	24	0.035632	0.41935483871	0.0265306122449	0.0499040307102	0.304065174457	0.509591836735
beadsA	24	0.040818	0.470588235294	0.0163265306122	0.0315581854043	0.325430172069	0.506326530612
beadsA	24	0.046174	0.35593220339	0.0214285714286	0.0404234841193	0.270228006457	0.506836734694
beadsA	24	0.052038	0.375	0.015306122449	0.0294117647059	0.277210884354	0.505102040816
beadsA	24	0.058152	0.377049180328	0.0234693877551	0.0441882804995	0.281636835062	0.507857142857
beadsA	24	0.064749	0.418918918919	0.0316326530612	0.0588235294118	0.305973064902	0.511428571429
beadsA	24	0.071663	0.328358208955	0.0224489795918	0.0420248328558	0.256866179308	0.506632653061
beadsA	24	0.078654	0.360655737705	0.0224489795918	0.0422670509126	0.273014943682	0.507244897959
beadsA	24	0.085724	0.329268292683	0.0275510204082	0.0508474576271	0.259447071512	0.508163265306
beadsA	24	0.092690	0.416666666667	0.0204081632653	0.0389105058366	0.300170068027	0.507346938776
beadsA	24	0.099778	0.461538461538	0.0244897959184	0.046511627907	0.324306645735	0.509387755102
beadsA	24	0.107207	0.333333333333	0.0132653061224	0.0255152109912	0.255527210884	0.503979591837
beadsA	24	0.114635	0.568181818182	0.0255102040816	0.048828125	0.378053494125	0.510816326531
beadsA	24	0.121794	0.375	0.0244897959184	0.0459770114943	0.281037414966	0.508163265306
beadsA	24	0.128887	0.244897959184	0.0122448979592	0.0233236151603	0.210884353741	0.502346938776
beadsA	24	0.136114	0.47619047619	0.030612244898	0.0575263662512	0.334183673469	0.51193877551
beadsA	24	0.143378	0.442307692308	0.0234693877551	0.0445736434109	0.314266091052	0.508775510204
beadsA	24	0.151136	0.35	0.0142857142857	0.0274509803922	0.264285714286	0.504489795918
beadsA	24	0.158855	0.418918918919	0.0316326530612	0.0588235294118	0.305973064902	0.511428571429
beadsA	24	0.166213	0.380952380952	0.0163265306122	0.0313111545988	0.280612244898	0.505510204082
beadsA	24	0.172896	0.354838709677	0.0112244897959	0.0217606330366	0.26542955892	0.503571428571
beadsA	24	0.178115	0.35	0.0142857142857	0.0274509803922	0.264285714286	0.504489795918
beadsA	24	0.183086	0.205882352941	0.00714285714286	0.0138067061144	0.18925070028	0.500816326531
beadsA	24	0.188362	0.189189189189	0.00714285714286	0.0137659783677	0.180904118404	0.500510204082
beadsA	24	0.193406	0.258064516129	0.0163265306122	0.0307101727447	0.219168312486	0.503469387755
beadsA	24	0.198951	0.387096774194	0.0244897959184	0.0460652591171	0.287085802063	0.508367346939
beadsA	24	0.204237	0.478260869565	0.0336734693878	0.0629170638704	0.336494380361	0.513163265306
beadsA	24	0.210967	0.457142857143	0.0326530612245	0.0609523809524	0.325510204082	0.512448979592
beadsA	24	0.218178	0.479452054795	0.0357142857143	0.0664767331434	0.337940313112	0.513979591837
beadsA	24	0.226019	0.470588235294	0.0326530612245	0.0610687022901	0.332232893157	0.512653061224
beadsA	25	0.011872	0.25	0.00102040816327	0.0020325203252	0.208758503401	0.500204081633
beadsA	25	0.013756	0.0	0.0	0.0	0.0833333333333	0.499693877551
beadsA	25	0.016322	0.0	0.0	0.0	0.0833333333333	0.499693877551
beadsA	25	0.020361	0.1	0.00102040816327	0.0020202020202	0.133758503401	0.499591836735
beadsA	25	0.024842	0.488888888889	0.0224489795918	0.0429268292683	0.337131519274	0.50887755102
beadsA	25	0.029496	0.511111111111	0.0469387755102	0.0859813084112	0.358446712018	0.518979591837
beadsA	25	0.034306	0.5625	0.0183673469388	0.0355731225296	0.372236394558	0.507755102041
beadsA	25	0.039285	0.518518518519	0.0285714285714	0.0541586073501	0.354497354497	0.511632653061
beadsA	25	0.044513	0.434782608696	0.0204081632653	0.0389863547758	0.309228039042	0.507551020408
beadsA	25	0.050142	0.428571428571	0.015306122449	0.0295566502463	0.303996598639	0.505612244898
beadsA	25	0.056011	0.36	0.0183673469388	0.0349514563107	0.270986394558	0.505918367347
beadsA	25	0.062425	0.269230769231	0.0142857142857	0.0271317829457	0.223901098901	0.503265306122
beadsA	25	0.069138	0.454545454545	0.0204081632653	0.0390625	0.319109461967	0.507755102041
beadsA	25	0.075850	0.413793103448	0.0244897959184	0.0462427745665	0.30043396669	0.508775510204
beadsA	25	0.082711	0.46875	0.030612244898	0.0574712643678	0.330463435374	0.511836734694
beadsA	25	0.089610	0.4	0.0265306122449	0.0497607655502	0.294387755102	0.509285714286
beadsA	25	0.096481	0.448275862069	0.0265306122449	0.0500963391137	0.318525686137	0.51
beadsA	25	0.103613	0.414634146341	0.0173469387755	0.0333006856024	0.297878297661	0.506224489796
beadsA	25	0.110744	0.395833333333	0.019387755102	0.0369649805447	0.289328231293	0.506734693878
beadsA	25	0.117875	0.394366197183	0.0285714285714	0.0532825880114	0.29242119383	0.509897959184
beadsA	25	0.124747	0.460317460317	0.0295918367347	0.0556088207095	0.325821995465	0.511326530612
beadsA	25	0.131808	0.394736842105	0.030612244898	0.0568181818182	0.293456856427	0.510612244898
beadsA	25	0.138781	0.339622641509	0.0183673469388	0.0348499515973	0.260797715313	0.505612244898
beadsA	25	0.146350	0.351851851852	0.019387755102	0.036750483559	0.267337490552	0.50612244898
beadsA	25	0.153936	0.279411764706	0.019387755102	0.0362595419847	0.231117446979	0.504693877551
beadsA	25	0.161449	0.38	0.019387755102	0.0368932038835	0.281411564626	0.506530612245
beadsA	25	0.168546	0.321428571429	0.0183673469388	0.034749034749	0.251700680272	0.505306122449
beadsA	25	0.175030	0.24	0.0122448979592	0.0233009708738	0.20843537415	0.502244897959
beadsA	25	0.180243	0.289855072464	0.0204081632653	0.0381315538608	0.236764270926	0.505204081633
beadsA	25	0.185482	0.175	0.00714285714286	0.0137254901961	0.17380952381	0.500204081633
beadsA	25	0.190580	0.363636363636	0.0163265306122	0.03125	0.27195423624	0.505306122449
beadsA	25	0.196072	0.454545454545	0.0255102040816	0.048309178744	0.321235312307	0.509693877551
beadsA	25	0.201395	0.4	0.0244897959184	0.0461538461538	0.293537414966	0.508571428571
beadsA	25	0.208344	0.449275362319	0.0316326530612	0.0591039084843	0.321151286602	0.51193877551
beadsA	25	0.215505	0.508771929825	0.0295918367347	0.0559305689489	0.350049230218	0.51193877551
beadsA	25	0.223578	0.492957746479	0.0357142857143	0.0666032350143	0.344693158954	0.514183673469
beadsA	26	0.013227	0.0	0.0	0.0	0.0833333333333	0.499795918367
beadsA	26	0.015695	0.0	0.0	0.0	0.583333333333	0.5
beadsA	26	0.019578	0.454545454545	0.00510204081633	0.0100908173562	0.312731910946	0.50193877551
beadsA	26	0.023887	0.541666666667	0.0265306122449	0.0505836575875	0.365221088435	0.511020408163
beadsA	26	0.028362	0.505617977528	0.0459183673469	0.0841908325538	0.355274975159	0.518469387755
beadsA	26	0.033083	0.555555555556	0.0255102040816	0.0487804878049	0.371740362812	0.510714285714
beadsA	26	0.037870	0.359375	0.0234693877551	0.044061302682	0.272799744898	0.507551020408
beadsA	26	0.042897	0.454545454545	0.0255102040816	0.048309178744	0.321235312307	0.509693877551
beadsA	26	0.048392	0.36	0.0183673469388	0.0349514563107	0.270986394558	0.505918367347
beadsA	26	0.054035	0.558139534884	0.0244897959184	0.0469208211144	0.372607182408	0.510306122449
beadsA	26	0.060202	0.347826086957	0.0163265306122	0.0311890838207	0.2640490979	0.505102040816
beadsA	26	0.066735	0.405405405405	0.015306122449	0.0294985250737	0.292413587056	0.505408163265
beadsA	26	0.073262	0.315789473684	0.0122448979592	0.0235756385069	0.246330110992	0.503469387755
beadsA	26	0.079859	0.490909090909	0.0275510204082	0.0521739130435	0.340267470625	0.510918367347
beadsA	26	0.086563	0.425531914894	0.0204081632653	0.0389483933788	0.304602692141	0.507448979592
beadsA	26	0.093373	0.483333333333	0.0295918367347	0.0557692307692	0.337329931973	0.511632653061
beadsA	26	0.100295	0.36170212766	0.0173469387755	0.033106134372	0.27141228832	0.505612244898
beadsA	26	0.107152	0.35	0.0142857142857	0.0274509803922	0.264285714286	0.504489795918
beadsA	26	0.114009	0.315789473684	0.0122448979592	0.0235756385069	0.246330110992	0.503469387755
beadsA	26	0.120866	0.2	0.00816326530612	0.0156862745098	0.186734693878	0.500816326531
beadsA	26	0.127715	0.4	0.0244897959184	0.0461538461538	0.293537414966	0.508571428571
beadsA	26	0.134538	0.450980392157	0.0234693877551	0.0446168768186	0.318602440976	0.50887755102
beadsA	26	0.141816	0.3	0.0122448979592	0.0235294117647	0.23843537415	0.503265306122
beadsA	26	0.149225	0.36170212766	0.0173469387755	0.033106134372	0.27141228832	0.505612244898
beadsA	26	0.156619	0.490196078431	0.0255102040816	0.0484966052376	0.33906062425	0.510102040816
beadsA	26	0.163875	0.32	0.0163265306122	0.031067961165	0.250136054422	0.504693877551
beadsA	26	0.170765	0.4	0.0183673469388	0.0351219512195	0.290986394558	0.506428571429
beadsA	26	0.177195	0.369565217391	0.0173469387755	0.0331384015595	0.275343833185	0.505714285714
beadsA	26	0.182657	0.279411764706	0.019387755102	0.0362595419847	0.231117446979	0.504693877551
beadsA	26	0.187725	0.291666666667	0.0142857142857	0.0272373540856	0.235119047619	0.503673469388
beadsA	26	0.193252	0.47619047619	0.0204081632653	0.0391389432485	0.329931972789	0.507959183673
beadsA	26	0.198532	0.449275362319	0.0316326530612	0.0591039084843	0.321151286602	0.51193877551
beadsA	26	0.205454	0.349206349206	0.0224489795918	0.0421860019175	0.267290249433	0.507040816327
beadsA	26	0.212808	0.289855072464	0.0204081632653	0.0381315538608	0.236764270926	0.505204081633
beadsA	26	0.220800	0.411764705882	0.0214285714286	0.0407371483996	0.298144257703	0.507653061224
beadsA	27	0.015113	0.0	0.0	0.0	0.0833333333333	0.499897959184
beadsA	27	0.018853	0.0	0.0	0.0	0.0833333333333	0.499387755102
beadsA	27	0.023002	0.510204081633	0.0255102040816	0.0485908649174	0.34906462585	0.510306122449
beadsA	27	0.027312	0.453333333333	0.034693877551	0.0644549763033	0.324455782313	0.513163265306
beadsA	27	0.031858	0.44	0.0224489795918	0.0427184466019	0.31268707483	0.508367346939
beadsA	27	0.036560	0.381818181818	0.0214285714286	0.0405797101449	0.283170995671	0.507244897959
beadsA	27	0.041401	0.477611940299	0.0326530612245	0.0611270296084	0.335744745659	0.512755102041
beadsA	27	0.046693	0.348484848485	0.0234693877551	0.0439770554493	0.26735466914	0.507346938776
beadsA	27	0.052206	0.483870967742	0.030612244898	0.0575815738964	0.338023919245	0.512040816327
beadsA	27	0.058144	0.359375	0.0234693877551	0.044061302682	0.272799744898	0.507551020408
beadsA	27	0.064435	0.415730337079	0.0377551020408	0.0692235734331	0.30692979439	0.513571428571
beadsA	27	0.070795	0.472727272727	0.0265306122449	0.0502415458937	0.330751391466	0.510306122449
beadsA	27	0.077218	0.540983606557	0.0336734693878	0.0634005763689	0.367855748857	0.513979591837
beadsA	27	0.083674	0.385964912281	0.0224489795918	0.0424300867888	0.28566953097	0.507653061224
beadsA	27	0.090300	0.55223880597	0.0377551020408	0.0706781279847	0.375184028835	0.515816326531
beadsA	27	0.097161	0.489795918367	0.0244897959184	0.0466472303207	0.33843537415	0.509693877551
beadsA	27	0.103826	0.441860465116	0.019387755102	0.0371456500489	0.312341797184	0.507244897959
beadsA	27	0.110429	0.465517241379	0.0275510204082	0.0520231213873	0.32757154586	0.510612244898
beadsA	27	0.117032	0.434782608696	0.030612244898	0.0571973307912	0.313479739722	0.511326530612
beadsA	27	0.123867	0.482142857143	0.0275510204082	0.0521235521236	0.335884353741	0.510816326531
beadsA	27	0.130495	0.446808510638	0.0214285714286	0.0408958130477	0.315666160081	0.50806122449
beadsA	27	0.137617	0.520833333333	0.0255102040816	0.0486381322957	0.354379251701	0.510408163265
beadsA	27	0.144753	0.262295081967	0.0163265306122	0.030739673391	0.221283595405	0.503571428571
beadsA	27	0.151983	0.4	0.0265306122449	0.0497607655502	0.294387755102	0.509285714286
beadsA	27	0.159134	0.28813559322	0.0173469387755	0.0327237728585	0.2346290211	0.504387755102
beadsA	27	0.166185	0.382978723404	0.0183673469388	0.0350535540409	0.28247575626	0.506224489796
beadsA	27	0.173008	0.191489361702	0.00918367346939	0.0175267770204	0.182904544797	0.500714285714
beadsA	27	0.179631	0.411764705882	0.0214285714286	0.0407371483996	0.298144257703	0.507653061224
beadsA	27	0.184921	0.181818181818	0.00612244897959	0.0118460019743	0.176793444651	0.500306122449
beadsA	27	0.190404	0.367346938776	0.0183673469388	0.0349854227405	0.274659863946	0.506020408163
beadsA	27	0.195725	0.28125	0.0183673469388	0.0344827586207	0.231611394558	0.504489795918
beadsA	27	0.202547	0.269230769231	0.0142857142857	0.0271317829457	0.223901098901	0.503265306122
beadsA	27	0.209859	0.295454545455	0.0132653061224	0.025390625	0.236587816945	0.503469387755
beadsA	27	0.218007	0.372549019608	0.019387755102	0.0368574199806	0.27768607443	0.506428571429
beadsA	28	0.018180	0.0	0.0	0.0	0.0833333333333	0.499081632653
beadsA	28	0.022181	0.439024390244	0.0183673469388	0.0352595494613	0.31049858968	0.506836734694
beadsA	28	0.026336	0.471428571429	0.0336734693878	0.0628571428571	0.333078231293	0.51306122449
beadsA	28	0.030720	0.466666666667	0.0142857142857	0.0277227722772	0.322619047619	0.505510204082
beadsA	28	0.035254	0.469696969697	0.0316326530612	0.0592734225621	0.331362090291	0.512244897959
beadsA	28	0.040011	0.462686567164	0.0316326530612	0.0592168099331	0.327856889024	0.512142857143
beadsA	28	0.045114	0.297872340426	0.0142857142857	0.0272638753651	0.238221884498	0.503775510204
beadsA	28	0.050431	0.363636363636	0.0163265306122	0.03125	0.27195423624	0.505306122449
beadsA	28	0.056234	0.282608695652	0.0132653061224	0.0253411306043	0.230164892044	0.503265306122
beadsA	28	0.062299	0.375	0.0183673469388	0.0350194552529	0.278486394558	0.50612244898
beadsA	28	0.068432	0.3125	0.015306122449	0.0291828793774	0.245960884354	0.504285714286
beadsA	28	0.074698	0.313725490196	0.0163265306122	0.0310378273521	0.24699879952	0.504591836735
beadsA	28	0.080992	0.25	0.0112244897959	0.021484375	0.213010204082	0.502244897959
beadsA	28	0.087381	0.466666666667	0.0214285714286	0.0409756097561	0.325595238095	0.508265306122
beadsA	28	0.094062	0.318181818182	0.0142857142857	0.02734375	0.248376623377	0.504081632653
beadsA	28	0.100678	0.298245614035	0.0173469387755	0.0327868852459	0.239684031507	0.504591836735
beadsA	28	0.107105	0.363636363636	0.0163265306122	0.03125	0.27195423624	0.505306122449
beadsA	28	0.113472	0.328767123288	0.0244897959184	0.045584045584	0.25792097661	0.507244897959
beadsA	28	0.120063	0.238095238095	0.015306122449	0.0287631831256	0.208758503401	0.502755102041
beadsA	28	0.126686	0.297297297297	0.0112244897959	0.0216322517207	0.23665885273	0.502959183673
beadsA	28	0.133609	0.431818181818	0.019387755102	0.037109375	0.307320655535	0.507142857143
beadsA	28	0.140600	0.230769230769	0.00918367346939	0.01766437684	0.20254447933	0.501530612245
beadsA	28	0.147572	0.285714285714	0.0183673469388	0.0345158197507	0.233843537415	0.504591836735
beadsA	28	0.154575	0.333333333333	0.0204081632653	0.0384615384615	0.258503401361	0.50612244898
beadsA	28	0.161531	0.328125	0.0214285714286	0.0402298850575	0.256324404762	0.506326530612
beadsA	28	0.168511	0.333333333333	0.0132653061224	0.0255152109912	0.255527210884	0.503979591837
beadsA	28	0.175507	0.265306122449	0.0132653061224	0.025267249757	0.221513605442	0.502959183673
beadsA	28	0.181924	0.27868852459	0.0173469387755	0.0326609029779	0.229905486785	0.504183673469
beadsA	28	0.187604	0.341463414634	0.0142857142857	0.0274240940255	0.260017421603	0.504387755102
beadsA	28	0.192891	0.283018867925	0.015306122449	0.0290416263311	0.231220318316	0.503775510204
beadsA	28	0.199697	0.317073170732	0.0132653061224	0.0254652301665	0.247397129584	0.503775510204
beadsA	28	0.206899	0.269230769231	0.0142857142857	0.0271317829457	0.223901098901	0.503265306122
beadsA	28	0.214978	0.224489795918	0.0112244897959	0.0213799805637	0.200255102041	0.501734693878
beadsA	29	0.021416	0.346153846154	0.00918367346939	0.0178926441352	0.260236787023	0.502857142857
beadsA	29	0.025428	0.505494505495	0.0469387755102	0.0859010270775	0.35563840921	0.51887755102
beadsA	29	0.029661	0.5	0.0163265306122	0.0316205533597	0.340136054422	0.506530612245
beadsA	29	0.034039	0.434782608696	0.030612244898	0.0571973307912	0.313479739722	0.511326530612
beadsA	29	0.038632	0.492063492063	0.0316326530612	0.0594439117929	0.342545351474	0.512551020408
beadsA	29	0.043645	0.409090909091	0.0183673469388	0.03515625	0.295531849103	0.506530612245
beadsA	29	0.048778	0.396551724138	0.0234693877551	0.0443159922929	0.291388106967	0.508163265306
beadsA	29	0.054381	0.346153846154	0.0183673469388	0.0348837209302	0.264063317635	0.505714285714
beadsA	29	0.060311	0.412698412698	0.0265306122449	0.0498561840844	0.300736961451	0.509489795918
beadsA	29	0.066232	0.316666666667	0.019387755102	0.0365384615385	0.249744897959	0.505510204082
beadsA	29	0.072282	0.408450704225	0.0295918367347	0.0551855375833	0.299888617419	0.510510204082
beadsA	29	0.078428	0.484848484848	0.0326530612245	0.0611854684512	0.339363017934	0.512857142857
beadsA	29	0.084663	0.444444444444	0.0244897959184	0.0464216634429	0.315759637188	0.509183673469
beadsA	29	0.091114	0.381818181818	0.0214285714286	0.0405797101449	0.283170995671	0.507244897959
beadsA	29	0.097565	0.48	0.0244897959184	0.0466019417476	0.333537414966	0.509591836735
beadsA	29	0.103952	0.348484848485	0.0234693877551	0.0439770554493	0.26735466914	0.507346938776
beadsA	29	0.110158	0.265625	0.0173469387755	0.0325670498084	0.22337372449	0.50387755102
beadsA	29	0.116522	0.371428571429	0.0265306122449	0.0495238095238	0.280102040816	0.508775510204
beadsA	29	0.122916	0.526315789474	0.0204081632653	0.0392927308448	0.354994629431	0.508367346939
beadsA	29	0.129824	0.317073170732	0.0132653061224	0.0254652301665	0.247397129584	0.503775510204
beadsA	29	0.136627	0.297872340426	0.0142857142857	0.0272638753651	0.238221884498	0.503775510204
beadsA	29	0.143465	0.521739130435	0.0244897959184	0.046783625731	0.354406980183	0.51
beadsA	29	0.150226	0.34	0.0173469387755	0.0330097087379	0.26056122449	0.505306122449
beadsA	29	0.157046	0.309090909091	0.0173469387755	0.0328502415459	0.245106679035	0.504795918367
beadsA	29	0.163938	0.357142857143	0.0204081632653	0.03861003861	0.270408163265	0.506530612245
beadsA	29	0.171080	0.313432835821	0.0214285714286	0.0401146131805	0.248978322672	0.506020408163
beadsA	29	0.177863	0.488372093023	0.0214285714286	0.0410557184751	0.336447951274	0.508469387755
beadsA	29	0.184617	0.25	0.0163265306122	0.0306513409962	0.215136054422	0.503265306122
beadsA	29	0.190102	0.232142857143	0.0132653061224	0.0250965250965	0.204931972789	0.502244897959
beadsA	29	0.196823	0.3	0.015306122449	0.0291262135922	0.239710884354	0.504081632653
beadsA	29	0.203997	0.285714285714	0.0163265306122	0.030888030888	0.232993197279	0.504081632653
beadsA	29	0.211943	0.35593220339	0.0214285714286	0.0404234841193	0.270228006457	0.506836734694
beadsA	3	0.000000	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.000000	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.000000	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.000833	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.001666	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.002499	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.003213	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.003926	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.004639	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.005307	0.0	0.0	0.0	0.0833333333333	0.499897959184
beadsA	3	0.006613	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.007919	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.009174	0.0	0.0	0.0	0.0833333333333	0.499897959184
beadsA	3	0.011545	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.014479	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.016795	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.017357	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.019514	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.022192	0.0	0.0	0.0	0.0833333333333	0.499387755102
beadsA	3	0.025893	0.25	0.00102040816327	0.0020325203252	0.208758503401	0.500204081633
beadsA	3	0.027438	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.029464	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.031934	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.038146	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.049043	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.070745	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.092387	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.109784	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.117041	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.122020	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.127634	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.135179	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.143311	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.153908	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.163605	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.171938	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.176973	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.179768	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.183472	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.188655	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.192912	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.195636	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.195636	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.197725	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.200110	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.207458	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.213864	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.220830	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.223118	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.224826	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.227370	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.233517	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.239372	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.248945	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.254630	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.275667	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.297123	0.0	0.0	0.0	0.583333333333	0.5
beadsA	3	0.328168	0.0	0.0	0.0	0.583333333333	0.5
beadsA	30	0.024580	0.5	0.030612244898	0.0576923076923	0.346088435374	0.512244897959
