Source	Windowsize	Prot-prob	Precision	Recall	Fmeasure	Auc_pr	Auc_roc
all_0208	104	0.013726	0.514395393474	0.346253229974	0.4138996139	0.484803209226	0.640439276486
all_0208	104	0.014066	0.513752455796	0.337855297158	0.407638347623	0.480982601714	0.636950904393
all_0208	104	0.014407	0.515384615385	0.346253229974	0.414219474498	0.485297820182	0.640568475452
all_0208	104	0.014762	0.503448275862	0.330103359173	0.398751463129	0.472600537587	0.632493540052
all_0208	104	0.015117	0.513059701493	0.355297157623	0.419847328244	0.487903666422	0.643927648579
all_0208	105	0.012932	0.511605415861	0.34173126615	0.409759876065	0.481524068826	0.638242894057
all_0208	105	0.013259	0.499043977055	0.337209302326	0.402467232074	0.47335919783	0.634754521964
all_0208	105	0.013597	0.504892367906	0.333333333333	0.401556420233	0.474668406175	0.633979328165
all_0208	105	0.013934	0.509541984733	0.34496124031	0.411402157165	0.481838175829	0.639276485788
all_0208	105	0.014273	0.520613614573	0.350775193798	0.419143187958	0.489796471369	0.643087855297
all_0208	105	0.014625	0.490978157645	0.333979328165	0.39753940792	0.467980465558	0.632364341085
all_0208	105	0.014976	0.515037593985	0.354005167959	0.419601837672	0.488354283642	0.643669250646
all_0208	106	0.013134	0.505483549352	0.327519379845	0.397491179929	0.472541516278	0.631718346253
all_0208	106	0.013469	0.527888446215	0.342377260982	0.415360501567	0.489934748517	0.640568475452
all_0208	106	0.013804	0.492141453831	0.323643410853	0.390491036633	0.464255481437	0.62842377261
all_0208	106	0.014140	0.505303760849	0.33850129199	0.405415860735	0.477027418753	0.636111111111
all_0208	106	0.014490	0.487852283771	0.324289405685	0.389600310438	0.462380060921	0.628100775194
all_0208	106	0.014838	0.502365184484	0.343023255814	0.407677543186	0.477442282165	0.637532299742
all_0208	107	0.013343	0.505293551492	0.339147286822	0.405875531504	0.477291478588	0.636369509044
all_0208	107	0.013675	0.488910318226	0.327519379845	0.392263056093	0.464254900715	0.629521963824
all_0208	107	0.014010	0.530653266332	0.341085271318	0.415257569799	0.490778829548	0.640374677003
all_0208	107	0.014356	0.488802336904	0.324289405685	0.389902912621	0.462855087487	0.62822997416
all_0208	107	0.014703	0.474793767186	0.334625322997	0.392572944297	0.460157434842	0.630297157623
all_0208	108	0.013548	0.494623655914	0.326873385013	0.393621159082	0.466842405046	0.63003875969
all_0208	108	0.013880	0.475855130785	0.305555555556	0.372147915028	0.448575713541	0.619121447028
all_0208	108	0.014225	0.49419729207	0.330103359173	0.395817195972	0.46797504569	0.631266149871
all_0208	108	0.014568	0.498065764023	0.332687338501	0.398915569326	0.47098593972	0.632816537468
all_0208	109	0.013753	0.49513618677	0.328811369509	0.395186335404	0.467906164014	0.630878552972
all_0208	109	0.014094	0.495837187789	0.346253229974	0.407759604412	0.475524106384	0.637919896641
all_0208	109	0.014436	0.496611810261	0.331395348837	0.397520340953	0.469720633813	0.632105943152
all_0208	11	0.000313	0.708333333333	0.0109819121447	0.0216284987277	0.442075796727	0.50503875969
all_0208	11	0.000360	0.653846153846	0.0109819121447	0.0216010165184	0.414832206983	0.504909560724
