NumFracs	NumPPIs	Precision	Recall	FM	auc_pr	auc_roc
100	7074317	0.501216545012	0.188644688645	0.274118429807	0.427687949165	0.570266958263
100	7231051	0.471374045802	0.22619047619	0.305693069307	0.427709965087	0.580591131078
100	6978105	0.321100917431	0.128205128205	0.183246073298	0.313575122575	0.529368933499
100	7062785	0.32860040568	0.148351648352	0.204416403785	0.325343204299	0.535335176441
100	7163960	0.345381526104	0.157509157509	0.216352201258	0.337378463421	0.540500647752
100	7260577	0.39029535865	0.169413919414	0.236270753512	0.364573488275	0.55079473253
100	6842488	0.454855195911	0.244505494505	0.318046456224	0.42673993796	0.58470287633
100	7208611	0.424369747899	0.184981684982	0.257653061224	0.387806671045	0.560338765514
100	6718965	0.438631790744	0.199633699634	0.274386406545	0.400769210722	0.567078056106
100	7108846	0.48275862069	0.269230769231	0.345679012346	0.450532337404	0.597652230426
100	7137909	0.434442270059	0.203296703297	0.27698066126	0.400132329943	0.567736124472
100	7091850	0.421933085502	0.207875457875	0.278527607362	0.395700087119	0.567443948135
100	7157426	0.385080645161	0.174908424908	0.240554156171	0.364152950876	0.551664491731
100	7192473	0.474226804124	0.168498168498	0.248648648649	0.406174741121	0.560311041536
100	6945111	0.393794749403	0.151098901099	0.218398411648	0.359033785834	0.545744240505
100	7021288	0.435393258427	0.141941391941	0.21408839779	0.376188341437	0.547384683298
100	7130007	0.468208092486	0.222527472527	0.301675977654	0.424669108866	0.578876972593
100	7132090	0.428294573643	0.202380952381	0.274875621891	0.396694011845	0.566574188934
100	7193857	0.411861614498	0.228937728938	0.29429075927	0.399047159108	0.572577289721
100	7177889	0.33729216152	0.130036630037	0.187706543291	0.322399684402	0.532279521308
100	6807347	0.359633027523	0.179487179487	0.239462431277	0.353251491512	0.548790761769
100	7014401	0.384615384615	0.169413919414	0.235219326128	0.361733501258	0.549973329104
100	7066081	0.397894736842	0.173076923077	0.241225271219	0.369831056935	0.552978264402
100	7137476	0.382300884956	0.197802197802	0.260712130356	0.371874818046	0.557948270926
100	7258479	0.427293064877	0.174908424908	0.248213125406	0.385259160734	0.557414315716
100	7074455	0.364583333333	0.128205128205	0.189701897019	0.335316330526	0.535470787524
100	7101540	0.359183673469	0.161172161172	0.222503160556	0.345737416667	0.543740269744
100	7013610	0.450396825397	0.207875457875	0.284461152882	0.409931957067	0.571433621921
100	7111424	0.388145315488	0.185897435897	0.251393188854	0.37005892473	0.555398847026
100	7270096	0.375227686703	0.188644688645	0.251066422913	0.364693520011	0.554073576427
100	7041034	0.475442043222	0.221611721612	0.30231105559	0.427921614343	0.579475187255
100	7080558	0.369519832985	0.162087912088	0.22533418205	0.351269966316	0.545606265361
100	7109994	0.389898989899	0.17673992674	0.24322621298	0.367291063027	0.552932272687
100	7051622	0.430288461538	0.163919413919	0.237400530504	0.382383220374	0.554149333808
100	7162526	0.40625	0.154761904762	0.224137931034	0.366719290696	0.548397145763
100	7127964	0.453382084095	0.227106227106	0.302623550946	0.419078454125	0.57846745291
100	6981111	0.456400742115	0.225274725275	0.301655426119	0.419858843353	0.578255762074
100	7221669	0.494845360825	0.263736263736	0.344086021505	0.454388888126	0.597369187958
100	6747418	0.393004115226	0.174908424908	0.242078580482	0.368114685909	0.552837925198
100	7129639	0.407982261641	0.168498168498	0.238496435515	0.37305246988	0.552918410698
100	7108514	0.425760286225	0.217948717949	0.288310115082	0.401622856281	0.571307144705
100	7164142	0.407678244973	0.204212454212	0.2721171446	0.387114787291	0.564086982797
100	7012459	0.377777777778	0.124542124542	0.187327823691	0.340455673185	0.535986152625
100	7099782	0.344537815126	0.150183150183	0.209183673469	0.334040848804	0.538480450942
100	6893320	0.469387755102	0.231684981685	0.310239117106	0.428903639083	0.582282293706
100	7108757	0.441071428571	0.22619047619	0.299031476998	0.412558656472	0.576366770599
100	7192356	0.371308016878	0.161172161172	0.224776500639	0.351799588371	0.54561776329
100	6969489	0.388601036269	0.137362637363	0.20297699594	0.350969880903	0.540988288876
100	7028149	0.372	0.17032967033	0.233668341709	0.355790278841	0.548319024322
100	7114098	0.374774774775	0.190476190476	0.252580449302	0.365196003829	0.554519953957
100	7188652	0.375	0.156593406593	0.220930232558	0.351823230478	0.544853849507
100	7094570	0.46013667426	0.184981684982	0.263879817113	0.405690134226	0.564680469339
100	7135362	0.387795275591	0.180402930403	0.24625	0.367697085436	0.553707684399
100	7062596	0.475792988314	0.260989010989	0.337078651685	0.443769292198	0.593648694652
100	7229875	0.394144144144	0.160256410256	0.227864583333	0.362853182113	0.548562844884
100	7114319	0.387650085763	0.20695970696	0.269850746269	0.378194117359	0.561588278732
100	7099999	0.479569892473	0.204212454212	0.286448298009	0.423060611041	0.573709137221
100	6931017	0.35701598579	0.184065934066	0.242900302115	0.3537653201	0.549554675552
100	7023983	0.410835214447	0.166666666667	0.237133550489	0.373750006501	0.552706719862
100	6994528	0.461240310078	0.217948717949	0.296019900498	0.419362868207	0.576352908611
100	7054242	0.432801822323	0.173992673993	0.248203788374	0.387649069567	0.557777843685
100	7124051	0.529411764706	0.230769230769	0.321428571429	0.458551173994	0.589099705739
100	7189507	0.375555555556	0.154761904762	0.219195849546	0.351372068474	0.544407471977
100	6935795	0.35817805383	0.158424908425	0.219682539683	0.344141197175	0.542836016756
100	7209798	0.369330453564	0.156593406593	0.219935691318	0.34898845726	0.54403244608
100	7048922	0.404371584699	0.203296703297	0.270566727605	0.385096987264	0.5632770773
100	7087517	0.410058027079	0.194139194139	0.263517712865	0.384295509544	0.561279876347
100	7014982	0.373655913978	0.127289377289	0.189890710383	0.339488150958	0.536303688879
100	7198172	0.386727688787	0.154761904762	0.221059516024	0.35695813509	0.545932935484
100	7138096	0.391304347826	0.164835164835	0.231958762887	0.363255633409	0.549561445361
100	7193940	0.4034416826	0.193223443223	0.261300309598	0.380622867414	0.560000597462
100	7142151	0.327548806941	0.138278388278	0.194462330972	0.32080823613	0.532762756683
100	7126365	0.404761904762	0.186813186813	0.255639097744	0.378731689258	0.558203589417
100	6968887	0.390191897655	0.167582417582	0.234465086483	0.363792817996	0.550231011654
100	7095248	0.41359223301	0.195054945055	0.265090230243	0.386427082401	0.562089781845
100	7216780	0.41638225256	0.223443223443	0.290822407628	0.399120658794	0.571590187173
100	7173746	0.4	0.177655677656	0.246036778694	0.372706037969	0.554680924958
100	7237666	0.407554671968	0.187728937729	0.257053291536	0.380492542753	0.558896151568
100	6944024	0.441176470588	0.206043956044	0.280898876404	0.404592839881	0.569579124232
100	7315066	0.386156648452	0.194139194139	0.258379037172	0.372344820231	0.557524889255
100	6949418	0.514084507042	0.200549450549	0.288537549407	0.438860038762	0.575984652522
100	7224554	0.452789699571	0.193223443223	0.270860077022	0.405296875899	0.56668916822
100	7168370	0.388211382114	0.174908424908	0.241161616162	0.365718319353	0.552133865118
100	7273778	0.407982261641	0.168498168498	0.238496435515	0.37305246988	0.552918410698
100	7166376	0.300469483568	0.117216117216	0.168642951252	0.298885766953	0.523639741312
100	7183246	0.524945770065	0.221611721612	0.311654861558	0.452673477764	0.585107667893
100	7083502	0.368303571429	0.151098901099	0.214285714286	0.346288196847	0.542341283453
100	7131191	0.349633251834	0.130952380952	0.19053964024	0.328934699449	0.534262860272
100	6872236	0.444839857651	0.228937728938	0.302297460701	0.415536280685	0.57785774032
100	7003502	0.438144329897	0.233516483516	0.304659498208	0.414010866262	0.578386967409
100	6809395	0.402414486922	0.18315018315	0.251730648206	0.376100100775	0.556724117625
100	7087461	0.408033826638	0.17673992674	0.246645367412	0.376358481397	0.555513826313
100	7110132	0.393277310924	0.214285714286	0.277415530528	0.383923489067	0.564781909009
100	7121261	0.378378378378	0.179487179487	0.24347826087	0.36262416694	0.551959032128
100	7078472	0.415094339623	0.141025641026	0.210526315789	0.365674412144	0.545049314294
100	7177656	0.357894736842	0.155677655678	0.216975111678	0.342906129008	0.542049107116
100	7012450	0.419860627178	0.220695970696	0.289315726291	0.39976643643	0.571272650919
100	7150172	0.518796992481	0.252747252747	0.339901477833	0.461991065263	0.596333729636
100	7115786	0.440384615385	0.209706959707	0.2841191067	0.405654791842	0.570706565983
100	7216469	0.348076923077	0.165750915751	0.224565756824	0.342006390925	0.543096063367
100	7186815	0.335968379447	0.155677655678	0.212765957447	0.33194295031	0.53841146337
100	6987360	0.393162393162	0.168498168498	0.235897435897	0.365642535641	0.550923573806
100	7125252	0.346889952153	0.132783882784	0.192052980132	0.328291989391	0.534357207761
100	7121401	0.36261682243	0.177655677656	0.238475722188	0.354014449183	0.548813757626
100	7107302	0.452427184466	0.21336996337	0.289981331674	0.413133955947	0.573594157935
100	7125119	0.428270042194	0.185897435897	0.259259259259	0.390121288084	0.561148671011
100	7249331	0.410505836576	0.193223443223	0.262764632628	0.384154944402	0.561056687582
