SPNS3	Tissue enriched	bone marrow
SPO11	Tissue enriched	testis
SPP2	Tissue enriched	liver
SPPL2C	Tissue enriched	testis
SPRN	Tissue enriched	cerebral cortex
SPRR2B	Tissue enriched	esophagus
SPRR2G	Tissue enriched	skin
SPRR4	Tissue enriched	skin
SPTA1	Tissue enriched	bone marrow
SPZ1	Tissue enriched	testis
SRRM4	Tissue enriched	cerebral cortex
SRRM5	Tissue enriched	testis
SSMEM1	Tissue enriched	testis
SSX1	Tissue enriched	testis
SSX2	Tissue enriched	testis
SSX3	Tissue enriched	testis
SSX4	Tissue enriched	testis
SSX4B	Tissue enriched	testis
ST18	Tissue enriched	cerebral cortex
ST7-OT4	Tissue enriched	testis
ST8SIA3	Tissue enriched	cerebral cortex
STAC3	Tissue enriched	skeletal muscle
STAR	Tissue enriched	adrenal gland
STARD6	Tissue enriched	testis
STATH	Tissue enriched	salivary gland
STEAP2	Tissue enriched	prostate
STK31	Tissue enriched	testis
STMN4	Tissue enriched	cerebral cortex
STOML3	Tissue enriched	fallopian tube
STX1B	Tissue enriched	cerebral cortex
STXBP1	Tissue enriched	cerebral cortex
SULT4A1	Tissue enriched	cerebral cortex
SUN3	Tissue enriched	testis
SUN5	Tissue enriched	testis
SUV39H2	Tissue enriched	testis
SV2A	Tissue enriched	cerebral cortex
SV2B	Tissue enriched	cerebral cortex
SVOP	Tissue enriched	cerebral cortex
SWT1	Tissue enriched	testis
SYCE1	Tissue enriched	testis
SYCE2	Tissue enriched	testis
SYCE3	Tissue enriched	testis
SYCN	Tissue enriched	pancreas
SYCP1	Tissue enriched	testis
SYCP2	Tissue enriched	testis
SYCP3	Tissue enriched	testis
SYN1	Tissue enriched	cerebral cortex
SYNGR4	Tissue enriched	testis
SYP	Tissue enriched	cerebral cortex
SYPL2	Tissue enriched	skeletal muscle
SYT1	Tissue enriched	cerebral cortex
SYT11	Tissue enriched	cerebral cortex
SYT3	Tissue enriched	cerebral cortex
SYT5	Tissue enriched	cerebral cortex
TAAR1	Tissue enriched	stomach
TAC3	Tissue enriched	placenta
TAF7L	Tissue enriched	testis
TAGLN3	Tissue enriched	cerebral cortex
TARM1	Tissue enriched	bone marrow
TAS2R1	Tissue enriched	testis
TAT	Tissue enriched	liver
TBATA	Tissue enriched	testis
TBC1D21	Tissue enriched	testis
TBC1D26	Tissue enriched	testis
TBC1D28	Tissue enriched	testis
TBC1D29	Tissue enriched	testis
TBL1Y	Tissue enriched	prostate
TBL2	Tissue enriched	testis
TBPL1	Tissue enriched	testis
TBR1	Tissue enriched	cerebral cortex
TBX20	Tissue enriched	heart muscle
TCEB3B	Tissue enriched	testis
TCERG1L	Tissue enriched	thyroid gland
TCP10	Tissue enriched	testis
TCP10L	Tissue enriched	testis
TCP10L2	Tissue enriched	testis
TCP11	Tissue enriched	testis
TCTE3	Tissue enriched	testis
TDO2	Tissue enriched	liver
TDRD1	Tissue enriched	testis
TDRD10	Tissue enriched	testis
TDRD12	Tissue enriched	testis
TDRD15	Tissue enriched	testis
TDRD5	Tissue enriched	testis
TDRD6	Tissue enriched	testis
TECRL	Tissue enriched	heart muscle
TEKT5	Tissue enriched	testis
TENM2	Tissue enriched	heart muscle
TEX101	Tissue enriched	testis
TEX12	Tissue enriched	testis
TEX13A	Tissue enriched	testis
TEX14	Tissue enriched	testis
TEX19	Tissue enriched	testis
TEX22	Tissue enriched	testis
TEX26	Tissue enriched	testis
TEX28	Tissue enriched	testis
TEX28P1	Tissue enriched	testis
TEX28P2	Tissue enriched	testis
TEX29	Tissue enriched	testis
TEX30	Tissue enriched	testis
TEX33	Tissue enriched	testis
TEX35	Tissue enriched	testis
TEX36	Tissue enriched	testis
TEX37	Tissue enriched	testis
TEX38	Tissue enriched	testis
TEX40	Tissue enriched	testis
TF	Tissue enriched	liver
TFDP3	Tissue enriched	testis
TFF1	Tissue enriched	stomach
TFPI2	Tissue enriched	placenta
TFR2	Tissue enriched	liver
TG	Tissue enriched	thyroid gland
TGIF2LX	Tissue enriched	testis
TGIF2LY	Tissue enriched	testis
TGM1	Tissue enriched	esophagus
TGM3	Tissue enriched	esophagus
TGM4	Tissue enriched	prostate
TH	Tissue enriched	adrenal gland
THEG	Tissue enriched	testis
THEGL	Tissue enriched	testis
THEM5	Tissue enriched	skin
THPO	Tissue enriched	liver
TIMP4	Tissue enriched	adipose tissue
TINAG	Tissue enriched	kidney
TKTL1	Tissue enriched	testis
TKTL2	Tissue enriched	testis
TMCO2	Tissue enriched	testis
TMCO5A	Tissue enriched	testis
TMEFF1	Tissue enriched	cerebral cortex
TMEM132D	Tissue enriched	cerebral cortex
TMEM151A	Tissue enriched	cerebral cortex
TMEM151B	Tissue enriched	cerebral cortex
TMEM174	Tissue enriched	kidney
TMEM190	Tissue enriched	fallopian tube
TMEM202	Tissue enriched	testis
TMEM207	Tissue enriched	kidney
TMEM210	Tissue enriched	testis
TMEM212	Tissue enriched	fallopian tube
TMEM225	Tissue enriched	testis
TMEM231	Tissue enriched	fallopian tube
TMEM235	Tissue enriched	cerebral cortex
TMEM239	Tissue enriched	testis
TMEM247	Tissue enriched	testis
TMEM249	Tissue enriched	testis
TMEM257	Tissue enriched	cerebral cortex
TMEM262	Tissue enriched	testis
TMEM27	Tissue enriched	kidney
TMEM30C	Tissue enriched	testis
TMEM31	Tissue enriched	testis
TMEM38A	Tissue enriched	skeletal muscle
TMEM45A	Tissue enriched	skin
TMEM52B	Tissue enriched	kidney
TMEM59L	Tissue enriched	cerebral cortex
TMEM72	Tissue enriched	kidney
TMEM88B	Tissue enriched	cerebral cortex
TMEM89	Tissue enriched	testis
TMEM95	Tissue enriched	testis
TMOD2	Tissue enriched	cerebral cortex
TMOD4	Tissue enriched	skeletal muscle
TMPRSS11B	Tissue enriched	esophagus
TMPRSS11E	Tissue enriched	esophagus
TMPRSS12	Tissue enriched	testis
TMPRSS15	Tissue enriched	duodenum
TMPRSS6	Tissue enriched	liver
TNFRSF18	Tissue enriched	skin
TNNC2	Tissue enriched	skeletal muscle
TNNI1	Tissue enriched	skeletal muscle
TNNI2	Tissue enriched	skeletal muscle
TNNI3	Tissue enriched	heart muscle
TNNI3K	Tissue enriched	heart muscle
TNNT1	Tissue enriched	skeletal muscle
TNNT2	Tissue enriched	heart muscle
TNNT3	Tissue enriched	skeletal muscle
TNP1	Tissue enriched	testis
TNP2	Tissue enriched	testis
TNR	Tissue enriched	cerebral cortex
TOMM20L	Tissue enriched	testis
TOPAZ1	Tissue enriched	testis
TP53TG3	Tissue enriched	testis
TP53TG3B	Tissue enriched	testis
TP53TG3C	Tissue enriched	testis
TP53TG3D	Tissue enriched	testis
TP53TG5	Tissue enriched	testis
TPD52L3	Tissue enriched	testis
TPM2	Tissue enriched	skeletal muscle
TPM3	Tissue enriched	skeletal muscle
TPO	Tissue enriched	thyroid gland
TPPP	Tissue enriched	cerebral cortex
TPPP2	Tissue enriched	testis
TPTE	Tissue enriched	testis
TPTE2	Tissue enriched	testis
TREX2	Tissue enriched	skin
TRH	Tissue enriched	endometrium
TRIM36	Tissue enriched	testis
TRIM39-RPP21	Tissue enriched	testis
TRIM42	Tissue enriched	testis
TRIM67	Tissue enriched	cerebral cortex
TRIM71	Tissue enriched	testis
TRIM72	Tissue enriched	skeletal muscle
TRIM9	Tissue enriched	cerebral cortex
TRIML1	Tissue enriched	testis
TRPV5	Tissue enriched	kidney
TSACC	Tissue enriched	testis
TSGA13	Tissue enriched	testis
TSHR	Tissue enriched	thyroid gland
TSKS	Tissue enriched	testis
TSPAN16	Tissue enriched	testis
TSPO2	Tissue enriched	bone marrow
TSPY1	Tissue enriched	testis
TSPY10	Tissue enriched	testis
TSPY2	Tissue enriched	testis
TSPY3	Tissue enriched	testis
TSPY4	Tissue enriched	testis
TSPY6P	Tissue enriched	testis
TSPY8	Tissue enriched	testis
TSPYL6	Tissue enriched	testis
TSSK1B	Tissue enriched	testis
TSSK2	Tissue enriched	testis
TSSK4	Tissue enriched	testis
TSSK6	Tissue enriched	testis
TTC36	Tissue enriched	liver
TTC9B	Tissue enriched	cerebral cortex
TTLL13	Tissue enriched	testis
TTLL2	Tissue enriched	testis
TTPA	Tissue enriched	liver
TTR	Tissue enriched	liver
TUBA3C	Tissue enriched	testis
TUBA3D	Tissue enriched	testis
TUBA3E	Tissue enriched	testis
TUBB2A	Tissue enriched	cerebral cortex
TUBB2B	Tissue enriched	cerebral cortex
TULP2	Tissue enriched	testis
TUSC5	Tissue enriched	adipose tissue
TXNDC2	Tissue enriched	testis
TXNDC8	Tissue enriched	testis
TYR	Tissue enriched	skin
UBE2U	Tissue enriched	testis
UBL4B	Tissue enriched	testis
UBQLN3	Tissue enriched	testis
UBQLNL	Tissue enriched	testis
UCN2	Tissue enriched	skin
UCP1	Tissue enriched	adrenal gland
UCP3	Tissue enriched	skeletal muscle
UGT1A3	Tissue enriched	liver
UGT1A4	Tissue enriched	liver
UGT1A7	Tissue enriched	esophagus
UGT1A9	Tissue enriched	kidney
UGT2B10	Tissue enriched	liver
UGT2B28	Tissue enriched	gallbladder
UGT2B4	Tissue enriched	liver
UMOD	Tissue enriched	kidney
UPK2	Tissue enriched	urinary bladder
UPP2	Tissue enriched	kidney
UROC1	Tissue enriched	liver
USP29	Tissue enriched	testis
USP44	Tissue enriched	testis
USP50	Tissue enriched	testis
VCX	Tissue enriched	testis
VCX2	Tissue enriched	testis
VCX3A	Tissue enriched	testis
VCX3B	Tissue enriched	testis
VCY	Tissue enriched	testis
VCY1B	Tissue enriched	testis
VGF	Tissue enriched	cerebral cortex
VGLL1	Tissue enriched	placenta
VGLL2	Tissue enriched	skeletal muscle
VN1R2	Tissue enriched	testis
VPREB1	Tissue enriched	bone marrow
VSTM1	Tissue enriched	bone marrow
VSTM2B	Tissue enriched	cerebral cortex
VTN	Tissue enriched	liver
VWA5B2	Tissue enriched	adrenal gland
VWC2L	Tissue enriched	cerebral cortex
WBP2NL	Tissue enriched	testis
WBSCR28	Tissue enriched	testis
WDR16	Tissue enriched	fallopian tube
WDR38	Tissue enriched	fallopian tube
WDR64	Tissue enriched	testis
WDR87	Tissue enriched	testis
WDR88	Tissue enriched	testis
WFDC11	Tissue enriched	testis
WFDC12	Tissue enriched	skin
WFDC3	Tissue enriched	testis
WFDC5	Tissue enriched	skin
WFIKKN2	Tissue enriched	ovary
WNK3	Tissue enriched	testis
WNT16	Tissue enriched	skin
WNT3	Tissue enriched	skin
XAGE1A	Tissue enriched	testis
XAGE1B	Tissue enriched	testis
XAGE1C	Tissue enriched	testis
XAGE1D	Tissue enriched	testis
XAGE1E	Tissue enriched	testis
XAGE2	Tissue enriched	placenta
XAGE2B	Tissue enriched	placenta
XAGE3	Tissue enriched	placenta
XAGE5	Tissue enriched	testis
XKR3	Tissue enriched	testis
XKR4	Tissue enriched	cerebral cortex
XKR7	Tissue enriched	cerebral cortex
YBX2	Tissue enriched	testis
YIPF7	Tissue enriched	skeletal muscle
ZBTB32	Tissue enriched	testis
ZC2HC1B	Tissue enriched	testis
ZCCHC13	Tissue enriched	testis
ZCWPW1	Tissue enriched	testis
ZDHHC19	Tissue enriched	testis
ZDHHC22	Tissue enriched	cerebral cortex
ZFAND4	Tissue enriched	testis
ZG16B	Tissue enriched	salivary gland
ZMAT4	Tissue enriched	thyroid gland
ZNF273	Tissue enriched	skin
ZNF280B	Tissue enriched	testis
ZNF479	Tissue enriched	testis
ZNF541	Tissue enriched	testis
ZNF560	Tissue enriched	testis
ZNF645	Tissue enriched	testis
ZNF683	Tissue enriched	testis
ZNF705A	Tissue enriched	testis
ZNF729	Tissue enriched	testis
ZNF812	Tissue enriched	esophagus
ZNF99	Tissue enriched	testis
ZNRF4	Tissue enriched	testis
ZP1	Tissue enriched	testis
ZPBP	Tissue enriched	testis
ZPBP2	Tissue enriched	testis
ZSCAN5B	Tissue enriched	testis
ZSWIM2	Tissue enriched	testis
