ID	NAME
756	F36A4.7
757	T23G7.4
757	C28G1.3
758	W01B11.3
758	B0511.6
759	T21B10.2
759	F21C3.3
760	Y116A8C.42
760	T28D9.10
761	H06I04.3
761	F08D12.1
762	B0511.6
762	F55A12.8
763	NA
763	C15F1.7
764	C55A6.9
764	T20B12.8
765	T23G7.4
765	NA
766	W04D2.1
766	Y105E8B.1
767	Y116A8C.42
767	C52E4.3
768	W04D2.1
768	Y105E8B.1
769	T26A5.8
769	F37A4.8
770	W04D2.1
770	Y105E8B.1
771	C42D4.8
771	F58A4.9
772	F25H5.3
772	VF13D12L.1
772	T05D4.1
773	C36B1.3
773	F26F4.11
774	F01G10.1
774	F21C3.3
775	NA
775	Y50E8A.4
776	F23H11.3
776	C50F7.4
777	T27F2.1
777	M03F8.3
778	Y18D10A.19
778	F21C3.3
779	B0336.2
779	F13D12.2
780	C42D4.8
780	H43I07.2
781	F26D10.3
781	R09E12.3
782	Y18D10A.19
782	W02D3.7
783	T21B10.2
783	F01G10.1
784	Y18D10A.19
784	F21C3.3
785	T21B10.2
785	F01G10.1
786	T21B10.2
786	Y39G8B.1
787	Y18D10A.19
787	T21B10.2
788	F43G9.9
788	F01G10.1
789	C15F1.7
789	F09E5.15
790	Y38C1AA.11
790	K04G2.5
790	C29E4.7
791	T21B10.2
791	C15F1.7
792	B0205.7
792	C41D11.2
792	K08E4.1
793	Y39G8B.1
793	Y17G7B.7
794	Y22D7AL.10
794	F01G10.1
795	Y75B12B.5
795	Y22D7AL.10
796	F48E8.5
796	T20G5.1
797	Y17G7B.7
797	F10D11.1
797	Y48G10A.1
798	F01G10.1
798	R09E12.3
799	C47E8.5
799	F26D10.3
800	C47E12.1
800	Y80D3A.1
801	T01C3.7
801	ZC434.2
802	F55H2.2
802	F46F11.5
803	F42A6.7
803	NA
804	NA
804	F54H12.6
805	Y39G8B.1
805	C15F1.7
806	F25H2.10
806	F26D10.3
807	T21B10.2
807	C10F3.5
808	Y38C1AA.11
808	F09E5.15
809	F46E10.10
809	T01C8.5
809	Y34D9A.6
810	F09E5.15
810	C38C3.5
811	NA
811	D2096.8
811	D2096.8
812	F56D2.6
812	F58D5.1
813	NA
813	C27H6.2
814	F25H2.10
814	C50C3.6
815	T09F3.3
815	F09E5.15
816	NA
816	C55F2.1
817	C30C11.4
817	H19N07.2
818	T09F3.3
818	C38C3.5
819	F13D12.2
819	F09E5.15
820	F25H2.10
820	NA
821	NA
821	C38C3.5
822	C38C3.5
822	NA
823	T21B10.2
823	C15F1.7
824	Y49A3A.2
824	Y48G1A.5
825	C01F1.1
825	Y39B6A.36
826	T21B10.2
826	C38C3.5
827	C27H5.3
827	F25B5.7
828	T09F3.3
828	T05D4.1
829	R151.9
829	T06G6.9
829	Y66H1B.2
830	Y106G6H.2
830	NA
831	Y106G6H.2
831	T01C3.6
832	T21B10.2
832	C15F1.7
833	T09F3.3
833	NA
834	C37H5.8
834	C38C3.5
835	F53A2.4
835	NA
836	F40F8.10
836	C26F1.9
837	Y116A8C.42
837	F58D5.1
838	F26D10.3
838	T09F3.3
839	F40A3.3
839	C24B5.4
840	F13D12.2
840	C29E4.7
841	Y39G8B.1
841	F01G10.1
842	C49H3.11
842	NA
843	ZK550.3
843	C06G3.7
844	F13D12.2
844	C38C3.5
845	T09F3.3
845	C15F1.7
846	F43G9.9
846	C38C3.5
847	ZK418.9
847	F09E5.15
847	NA
848	Y6D11A.2
848	F25H5.4
849	C10F3.5
849	F01G10.1
850	C40H1.6
850	F21C3.3
851	F26D10.3
851	NA
852	C40H1.6
852	F43G9.9
853	NA
853	F09E5.15
854	T28D9.10
854	C27H6.2
855	Y106G6H.2
855	Y43B11AR.4
856	NA
856	C15F1.7
857	C10F3.5
857	C24B5.4
858	F01F1.8
858	F32H2.5
859	Y18D10A.19
859	C40H1.6
860	Y39G8B.1
860	C38C3.5
861	F58D5.1
861	Y71H2AM.19
862	F13D12.2
862	R04B5.5
863	F46E10.10
863	R05F9.6
864	Y17G7B.7
864	C38C3.5
865	Y17G7B.7
865	F09E5.15
866	T12D8.2
866	F38B6.4
867	T05D4.1
867	Y116A8C.32
868	C47E8.5
868	C07A12.4
869	C41D11.2
869	D2096.8
870	C47E12.5
870	R74.1
871	F09E5.15
871	C15F1.7
872	R05F9.6
872	Y38C1AA.11
873	B0432.2
873	F21C3.3
874	D2089.4
874	C27H5.3
875	C47E8.5
875	C07A12.4
876	NA
876	NA
877	Y24D9A.4
877	F10B5.1
878	C15H11.7
878	C36B1.4
878	K08D12.1
879	F13D12.2
879	C38C3.5
880	C27H5.3
880	F25B5.7
881	Y45F10A.4
881	B0035.5
882	Y106G6H.2
882	C37A2.7
883	F13D12.2
883	Y75B12B.5
884	Y106G6H.2
884	F26D10.3
885	NA
885	Y39G8B.1
885	C38C3.5
886	F43E2.8
886	F26D10.3
887	F13D12.2
887	R06C7.5
888	F58D5.1
888	NA
889	R05F9.6
889	K10C2.4
889	Y43F4B.5
890	F25B5.7
890	F42A6.7
891	F13D12.2
891	C10F3.5
892	Y110A2AL.13
892	Y75B12B.5
893	NA
893	F01G10.1
894	F43E2.8
894	F58D5.1
895	NA
895	T22D1.10
896	B0035.1
896	Y54G9A.6
897	C15F1.7
897	C24B5.4
898	F09E5.15
898	C47E12.4
899	T20G5.1
899	F01F1.8
900	C10F3.5
900	F09E5.15
901	C31C9.2
901	F13D12.2
902	T22F3.3
902	D1005.1
903	F43E2.8
903	C30C11.4
903	T22D1.10
904	C10F3.5
904	Y56A3A.3
905	F54H12.6
905	NA
906	ZK1307.8
906	K09B11.9
906	T05E11.3
907	F01G10.1
907	R10E12.1
908	Y94H6A.7
908	Y54F10AR.1
909	C15F1.7
909	F43G9.9
910	W06D4.5
910	R01H2.6
911	F43G9.9
911	ZK652.11
912	Y71H2B.10
912	C47E12.5
913	Y73B6BL.33
913	R09E12.3
914	Y87G2A.8
914	Y38C1AA.11
915	C44E4.4
915	C23G10.3
916	F46E10.10
916	F13D12.2
917	NA
917	F43G9.9
918	H20J04.5
918	Y66H1B.2
919	F25H5.3
919	C38C3.5
920	T21B10.2
920	Y24D9A.8
921	NA
921	F42A6.7
922	C37H5.6
922	T04G9.4
923	B0432.2
923	NA
924	T09F3.3
924	F01G10.1
925	NA
925	ZK632.4
926	F25H2.10
926	K07A1.12
927	T28D9.10
927	NA
928	Y17G7B.7
928	ZK652.11
929	F09E5.15
929	T05D4.1
930	ZK418.9
930	F09E5.15
931	NA
931	F26B1.2
931	T22D1.3
932	R10E12.1
932	Y75B12B.5
933	F29G9.5
933	NA
934	Y17G7B.7
934	H24K24.3
935	NA
935	C52E4.4
936	R04B5.5
936	H24K24.3
937	C37H5.6
937	R06C7.5
938	B0250.1
938	C09H10.2
939	Y95B8A.7
939	NA
940	B0432.2
940	Y38C1AA.11
941	F45E1.7
941	C50B6.2
942	K07E3.4
942	F42A6.7
943	Y106G6H.2
943	F40F8.10
944	C15F1.7
944	H24K24.3
945	Y38C1AA.11
945	C10F3.5
946	C41D11.2
946	D2096.8
947	T20G5.1
947	Y55F3AR.3
948	F26D10.3
948	NA
949	T21B10.2
949	B0035.5
950	K02B2.5
950	F25G6.8
951	R10E12.1
951	Y24D9A.8
952	Y38C1AA.11
952	C15F1.7
953	R05F9.6
953	Y39G8B.1
954	F09E5.15
954	F13D12.2
955	Y17G7B.3
955	Y75B12B.5
955	C10F3.5
955	F45H11.2
955	NA
955	C15F1.7
955	C40H1.6
955	F01G10.1
955	C44E4.6
955	R07H5.8
955	ZK652.11
955	Y80D3A.9
956	C01G8.5
956	C34E10.6
956	W06D4.5
956	Y110A2AL.13
956	C01G8.5
956	F43G9.9
956	C01G8.5
956	F43G9.9
956	F43G9.9
956	W02D3.7
956	F21C3.3
957	T01C3.6
957	F54C9.5
957	C49H3.11
957	F40F11.1
957	C26F1.4
957	F10B5.1
957	B0041.4
957	T08B2.10
957	F28D1.7
957	F39B2.6
957	F55D10.2
958	NA
958	NA
958	B0432.2
958	ZK652.3
958	T07C4.9
958	NA
958	F01G10.1
958	Y75B12B.5
958	Y56A3A.3
959	C47E8.5
959	Y55B1AR.1
959	C09B8.6
959	F26D10.3
959	C37H5.8
959	K08F4.2
959	F53G12.10
959	Y43B11AR.4
960	NA
960	C56C10.8
960	Y41E3.11
960	C41C4.8
960	C37A2.7
960	Y38A10A.5
960	Y65B4BR.5
961	F26H9.6
961	F26H9.6
961	C26D10.2
961	F26H9.6
961	T12A2.2
961	T22D1.4
962	Y57G11C.10
962	C31C9.2
962	K07E3.4
962	NA
962	R09E12.3
962	C47E12.4
963	NA
963	NA
963	F39B2.4
963	NA
963	C38C10.5
964	F25H2.5
964	T21B10.2
964	T03F1.3
964	C07A12.4
964	F25H2.5
965	T21B10.2
965	Y18D10A.19
965	Y22D7AL.10
965	Y18D10A.19
965	NA
966	T18D3.4
966	Y105E8B.1
966	ZK721.2
966	ZC434.8
966	T18D3.4
967	C53D5.6
967	Y74C10AR.1
967	F28B3.8
967	K01G5.4
967	F10G7.8
968	Y106G6H.2
968	Y71A12B.1
968	Y24D9A.4
968	Y48G8AL.8
968	F17C11.9
969	F35G12.12
969	R12E2.3
969	K07D4.3
969	Y39G10AR.9
970	R02D3.4
970	NA
970	W04A4.5
970	F08B4.1
971	T21B10.2
971	R05H10.5
971	K12C11.2
971	K12C11.2
972	Y71H2B.10
972	Y71H2B.10
972	Y66H1B.2
972	Y105E8A.9
973	F53A3.3
973	B0272.1
973	B0272.1
973	B0272.1
974	F09F7.3
974	C26E6.4
974	Y48E1A.1
974	H27M09.2
975	C47E8.5
975	VW06B3R.1
975	Y22D7AL.5
975	H28O16.1
976	F14B4.3
976	C42D4.8
976	F26F4.11
976	F36A4.7
977	T14G8.1
977	T27C4.4
977	K07A1.12
977	C53A5.3
978	NA
978	T09F3.3
978	F09E5.15
978	NA
979	C47D12.6
979	F25B5.7
979	NA
979	NA
980	Y87G2A.8
980	C14F11.1
980	Y53F4B.39
980	H24K24.3
